country,year,value,region,indicator
SSD,2019,34,Africa,MDG_0000000017
HRV,2020,0.66,Europe,MDG_0000000017
MRT,2017,18,Africa,MDG_0000000017
EUR,2023,1.7,NA,MDG_0000000017
COK,2018,0,Western Pacific,MDG_0000000017
GNQ,2016,39,Africa,MDG_0000000017
VEN,2003,2.9,Americas,MDG_0000000017
DZA,2015,8.1,Africa,MDG_0000000017
EGY,2011,0.86,Eastern Mediterranean,MDG_0000000017
TZA,2021,28,Africa,MDG_0000000017
DJI,2001,49,Eastern Mediterranean,MDG_0000000017
SMR,2016,0,Europe,MDG_0000000017
TON,2013,0.93,Western Pacific,MDG_0000000017
CAN,2012,0.27,Americas,MDG_0000000017
CIV,2005,39,Africa,MDG_0000000017
TGO,2002,7.3,Africa,MDG_0000000017
CRI,2004,1.8,Americas,MDG_0000000017
CMR,2023,24,Africa,MDG_0000000017
NZL,2006,0.52,Western Pacific,MDG_0000000017
PRT,2000,3.8,Europe,MDG_0000000017
TON,2001,1.2,Western Pacific,MDG_0000000017
BHS,2012,0.33,Americas,MDG_0000000017
LBR,2016,60,Africa,MDG_0000000017
EMR,2009,15,NA,MDG_0000000017
AND,2020,0.24,Europe,MDG_0000000017
VNM,2016,13,Western Pacific,MDG_0000000017
HRV,2022,0.88,Europe,MDG_0000000017
PER,2020,7.2,Americas,MDG_0000000017
USA,2010,0.2,Americas,MDG_0000000017
TLS,2009,37,South-East Asia,MDG_0000000017
RUS,2012,13,Europe,MDG_0000000017
PER,2023,14,Americas,MDG_0000000017
KHM,2004,35,Western Pacific,MDG_0000000017
SEAR,2014,33,NA,MDG_0000000017
DJI,2020,20,Eastern Mediterranean,MDG_0000000017
PHL,2009,31,Western Pacific,MDG_0000000017
LSO,2002,75,Africa,MDG_0000000017
IRN,2011,0.89,Eastern Mediterranean,MDG_0000000017
KGZ,2013,10,Europe,MDG_0000000017
ESP,2008,0.78,Europe,MDG_0000000017
BGD,2021,25,South-East Asia,MDG_0000000017
SGP,2014,1.2,Western Pacific,MDG_0000000017
GHA,2019,34,Africa,MDG_0000000017
PER,2000,14,Americas,MDG_0000000017
PSE,2008,0.14,Eastern Mediterranean,MDG_0000000017
PSE,2012,0.1,Eastern Mediterranean,MDG_0000000017
MNG,2021,10,Western Pacific,MDG_0000000017
PLW,2007,5.4,Western Pacific,MDG_0000000017
VUT,2020,6.7,Western Pacific,MDG_0000000017
KAZ,2013,6,Europe,MDG_0000000017
NZL,2008,0.37,Western Pacific,MDG_0000000017
BEN,2015,9.2,Africa,MDG_0000000017
COG,2002,31,Africa,MDG_0000000017
RWA,2014,5.3,Africa,MDG_0000000017
MDA,2008,16,Europe,MDG_0000000017
FIN,2022,0.54,Europe,MDG_0000000017
LCA,2003,1.2,Americas,MDG_0000000017
LBR,2000,48,Africa,MDG_0000000017
TZA,2009,73,Africa,MDG_0000000017
LSO,2019,57,Africa,MDG_0000000017
MOZ,2011,31,Africa,MDG_0000000017
IRN,2016,0.93,Eastern Mediterranean,MDG_0000000017
GRD,2018,1.4,Americas,MDG_0000000017
WB_HI,2015,2,NA,MDG_0000000017
SVK,2009,0.79,Europe,MDG_0000000017
CAF,2009,77,Africa,MDG_0000000017
KIR,2023,37,Western Pacific,MDG_0000000017
NIU,2019,0,Western Pacific,MDG_0000000017
KHM,2007,28,Western Pacific,MDG_0000000017
LBR,2014,65,Africa,MDG_0000000017
CHL,2008,2.7,Americas,MDG_0000000017
DMA,2007,5.8,Americas,MDG_0000000017
GAB,2012,104,Africa,MDG_0000000017
KHM,2020,17,Western Pacific,MDG_0000000017
BRN,2018,3.1,Western Pacific,MDG_0000000017
MLI,2003,13,Africa,MDG_0000000017
SEAR,2000,74,NA,MDG_0000000017
PHL,2006,34,Western Pacific,MDG_0000000017
BLR,2004,12,Europe,MDG_0000000017
RWA,2010,6.3,Africa,MDG_0000000017
AMR,2020,1.8,NA,MDG_0000000017
BTN,2005,20,South-East Asia,MDG_0000000017
NGA,2011,54,Africa,MDG_0000000017
SMR,2008,0,Europe,MDG_0000000017
LUX,2019,0.23,Europe,MDG_0000000017
IRL,2016,0.35,Europe,MDG_0000000017
HUN,2008,1.9,Europe,MDG_0000000017
CUB,2007,0.35,Americas,MDG_0000000017
LVA,2008,5.8,Europe,MDG_0000000017
LBN,2022,0.84,Eastern Mediterranean,MDG_0000000017
SVK,2001,1.1,Europe,MDG_0000000017
COM,2004,9.6,Africa,MDG_0000000017
ZWE,2002,24,Africa,MDG_0000000017
PNG,2012,74,Western Pacific,MDG_0000000017
BEN,2017,10,Africa,MDG_0000000017
TZA,2006,81,Africa,MDG_0000000017
THA,2020,13,South-East Asia,MDG_0000000017
SWE,2008,0.69,Europe,MDG_0000000017
SVK,2007,0.66,Europe,MDG_0000000017
COD,2003,60,Africa,MDG_0000000017
AGO,2021,51,Africa,MDG_0000000017
AFG,2018,29,Eastern Mediterranean,MDG_0000000017
JPN,2002,3.5,Western Pacific,MDG_0000000017
NLD,2005,0.44,Europe,MDG_0000000017
MAR,2013,8,Eastern Mediterranean,MDG_0000000017
AMR,2003,2.9,NA,MDG_0000000017
CHN,2023,1.8,Western Pacific,MDG_0000000017
ARG,2011,1.6,Americas,MDG_0000000017
LBN,2017,0.85,Eastern Mediterranean,MDG_0000000017
EMR,2008,15,NA,MDG_0000000017
AZE,2022,4.7,Europe,MDG_0000000017
ARE,2006,1.1,Eastern Mediterranean,MDG_0000000017
TZA,2011,74,Africa,MDG_0000000017
AGO,2000,75,Africa,MDG_0000000017
WB_LI,2008,39,NA,MDG_0000000017
ZAF,2010,51,Africa,MDG_0000000017
EGY,2014,0.31,Eastern Mediterranean,MDG_0000000017
HRV,2007,2.3,Europe,MDG_0000000017
CZE,2010,0.38,Europe,MDG_0000000017
BGR,2023,1.4,Europe,MDG_0000000017
FSM,2001,13,Western Pacific,MDG_0000000017
JAM,2011,0.26,Americas,MDG_0000000017
RUS,2015,9.9,Europe,MDG_0000000017
TUN,2013,1.4,Eastern Mediterranean,MDG_0000000017
NER,2020,15,Africa,MDG_0000000017
YEM,2022,9.7,Eastern Mediterranean,MDG_0000000017
LSO,2023,68,Africa,MDG_0000000017
LUX,2015,0.18,Europe,MDG_0000000017
BWA,2019,28,Africa,MDG_0000000017
CHN,2014,2.8,Western Pacific,MDG_0000000017
WB_HI,2014,2.2,NA,MDG_0000000017
LUX,2017,0.51,Europe,MDG_0000000017
SUR,2006,1.4,Americas,MDG_0000000017
SWZ,2004,79,Africa,MDG_0000000017
GNB,2011,59,Africa,MDG_0000000017
MWI,2014,27,Africa,MDG_0000000017
ETH,2003,75,Africa,MDG_0000000017
SOM,2008,75,Eastern Mediterranean,MDG_0000000017
PHL,2001,40,Western Pacific,MDG_0000000017
KEN,2011,77,Africa,MDG_0000000017
BHR,2000,2.5,Eastern Mediterranean,MDG_0000000017
BDI,2002,46,Africa,MDG_0000000017
BDI,2006,32,Africa,MDG_0000000017
BRN,2012,3.9,Western Pacific,MDG_0000000017
LTU,2022,3.9,Europe,MDG_0000000017
DZA,2003,8.4,Africa,MDG_0000000017
KNA,2019,1.9,Americas,MDG_0000000017
GIN,2021,16,Africa,MDG_0000000017
VUT,2022,7.1,Western Pacific,MDG_0000000017
QAT,2007,0.32,Eastern Mediterranean,MDG_0000000017
TON,2011,0.82,Western Pacific,MDG_0000000017
ALB,2001,0.65,Europe,MDG_0000000017
GBR,2003,0.86,Europe,MDG_0000000017
NIC,2021,1.2,Americas,MDG_0000000017
CHL,2023,0.81,Americas,MDG_0000000017
IDN,2021,47,South-East Asia,MDG_0000000017
MLT,2011,0.75,Europe,MDG_0000000017
EST,2004,7.5,Europe,MDG_0000000017
BLR,2019,2.4,Europe,MDG_0000000017
WB_UMI,2007,10,NA,MDG_0000000017
LBR,2015,70,Africa,MDG_0000000017
TCD,2010,25,Africa,MDG_0000000017
WB_LMI,2001,60,NA,MDG_0000000017
RUS,2017,7.1,Europe,MDG_0000000017
GLOBAL,2017,16,NA,MDG_0000000017
SYC,2006,0.98,Africa,MDG_0000000017
LUX,2023,0.17,Europe,MDG_0000000017
UGA,2015,25,Africa,MDG_0000000017
PER,2006,10,Americas,MDG_0000000017
PAN,2018,4.9,Americas,MDG_0000000017
PAK,2023,19,Eastern Mediterranean,MDG_0000000017
WB_LI,2022,23,NA,MDG_0000000017
NIU,2017,0,Western Pacific,MDG_0000000017
DEU,2021,0.34,Europe,MDG_0000000017
DEU,2019,0.32,Europe,MDG_0000000017
MMR,2003,156,South-East Asia,MDG_0000000017
COK,2004,0.5,Western Pacific,MDG_0000000017
ESP,2015,0.53,Europe,MDG_0000000017
LTU,2014,7.8,Europe,MDG_0000000017
SGP,2012,1.3,Western Pacific,MDG_0000000017
SLB,2020,5.9,Western Pacific,MDG_0000000017
BIH,2021,2.5,Europe,MDG_0000000017
THA,2013,14,South-East Asia,MDG_0000000017
GNB,2013,62,Africa,MDG_0000000017
CIV,2010,30,Africa,MDG_0000000017
LBY,2004,5.5,Eastern Mediterranean,MDG_0000000017
DNK,2020,0.19,Europe,MDG_0000000017
SLB,2022,6,Western Pacific,MDG_0000000017
IRL,2012,0.59,Europe,MDG_0000000017
CHE,2002,0.46,Europe,MDG_0000000017
NER,2009,23,Africa,MDG_0000000017
TKM,2002,17,Europe,MDG_0000000017
ARM,2017,1.5,Europe,MDG_0000000017
AFR,2007,49,NA,MDG_0000000017
MLI,2017,8.6,Africa,MDG_0000000017
GIN,2023,16,Africa,MDG_0000000017
CUB,2008,0.42,Americas,MDG_0000000017
MKD,2003,4.1,Europe,MDG_0000000017
WB_LMI,2015,30,NA,MDG_0000000017
ERI,2019,16,Africa,MDG_0000000017
TTO,2015,1.5,Americas,MDG_0000000017
MYS,2016,5.9,Western Pacific,MDG_0000000017
GEO,2003,6.6,Europe,MDG_0000000017
BLR,2022,2.2,Europe,MDG_0000000017
MNE,2018,0.2,Europe,MDG_0000000017
TUR,2017,0.58,Europe,MDG_0000000017
SLV,2008,1.3,Americas,MDG_0000000017
ARE,2012,0.67,Eastern Mediterranean,MDG_0000000017
GNQ,2023,14,Africa,MDG_0000000017
UZB,2007,13,Europe,MDG_0000000017
PRT,2005,3.3,Europe,MDG_0000000017
MOZ,2004,34,Africa,MDG_0000000017
SOM,2009,81,Eastern Mediterranean,MDG_0000000017
COK,2022,0,Western Pacific,MDG_0000000017
COG,2016,52,Africa,MDG_0000000017
CAF,2016,98,Africa,MDG_0000000017
AZE,2013,4.7,Europe,MDG_0000000017
CHE,2022,0.2,Europe,MDG_0000000017
FJI,2023,4.4,Western Pacific,MDG_0000000017
BRB,2016,0.87,Americas,MDG_0000000017
SWZ,2002,70,Africa,MDG_0000000017
BWA,2006,28,Africa,MDG_0000000017
NIU,2018,11,Western Pacific,MDG_0000000017
KOR,2007,6.1,Western Pacific,MDG_0000000017
MLI,2019,7.6,Africa,MDG_0000000017
PHL,2013,27,Western Pacific,MDG_0000000017
MWI,2006,27,Africa,MDG_0000000017
GHA,2005,48,Africa,MDG_0000000017
SYC,2005,1.9,Africa,MDG_0000000017
DEU,2008,0.45,Europe,MDG_0000000017
SSD,2021,29,Africa,MDG_0000000017
TZA,2001,71,Africa,MDG_0000000017
VNM,2003,32,Western Pacific,MDG_0000000017
MCO,2019,0,Europe,MDG_0000000017
USA,2003,0.28,Americas,MDG_0000000017
LTU,2016,6.4,Europe,MDG_0000000017
CYP,2012,0.41,Europe,MDG_0000000017
BRN,2023,5.1,Western Pacific,MDG_0000000017
UKR,2005,26,Europe,MDG_0000000017
RUS,2008,19,Europe,MDG_0000000017
SRB,2009,2,Europe,MDG_0000000017
TJK,2016,8.8,Europe,MDG_0000000017
JAM,2005,0.76,Americas,MDG_0000000017
WB_UMI,2021,8,NA,MDG_0000000017
KGZ,2003,19,Europe,MDG_0000000017
AGO,2012,61,Africa,MDG_0000000017
KNA,2022,1.9,Americas,MDG_0000000017
HRV,2006,3.3,Europe,MDG_0000000017
MLT,2009,0.25,Europe,MDG_0000000017
CHL,2004,4.1,Americas,MDG_0000000017
LTU,2008,11,Europe,MDG_0000000017
SDN,2015,18,Eastern Mediterranean,MDG_0000000017
VUT,2012,7.7,Western Pacific,MDG_0000000017
EGY,2015,0.43,Eastern Mediterranean,MDG_0000000017
AND,2006,1.4,Europe,MDG_0000000017
PRY,2005,4.6,Americas,MDG_0000000017
ZWE,2015,7.9,Africa,MDG_0000000017
FRA,2000,1.9,Europe,MDG_0000000017
MNG,2017,11,Western Pacific,MDG_0000000017
HKG,2008,3.4,NA,MDG_0000000017
MDG,2015,50,Africa,MDG_0000000017
BEL,2011,0.48,Europe,MDG_0000000017
CHN,2016,2.8,Western Pacific,MDG_0000000017
MMR,2007,112,South-East Asia,MDG_0000000017
HND,2004,5.6,Americas,MDG_0000000017
ARG,2001,2.3,Americas,MDG_0000000017
WB_LMI,2012,34,NA,MDG_0000000017
GUY,2011,15,Americas,MDG_0000000017
DMA,2023,2.8,Americas,MDG_0000000017
SVK,2012,0.32,Europe,MDG_0000000017
SGP,2008,1.9,Western Pacific,MDG_0000000017
EMR,2002,19,NA,MDG_0000000017
CHN,2006,5.1,Western Pacific,MDG_0000000017
QAT,2001,0.78,Eastern Mediterranean,MDG_0000000017
COK,2016,1.1,Western Pacific,MDG_0000000017
JAM,2023,0.26,Americas,MDG_0000000017
KEN,2010,79,Africa,MDG_0000000017
MAC,2016,5.5,NA,MDG_0000000017
BOL,2007,18,Americas,MDG_0000000017
BTN,2006,18,South-East Asia,MDG_0000000017
MAC,2010,6.9,NA,MDG_0000000017
CAF,2003,98,Africa,MDG_0000000017
COD,2007,66,Africa,MDG_0000000017
SYR,2002,0.44,Eastern Mediterranean,MDG_0000000017
FSM,2020,11,Western Pacific,MDG_0000000017
GRC,2017,0.54,Europe,MDG_0000000017
BOL,2018,11,Americas,MDG_0000000017
HKG,2017,2.6,NA,MDG_0000000017
TGO,2017,3.5,Africa,MDG_0000000017
LUX,2018,0.28,Europe,MDG_0000000017
BLR,2006,11,Europe,MDG_0000000017
ROU,2023,5,Europe,MDG_0000000017
GRC,2009,0.85,Europe,MDG_0000000017
NLD,2008,0.32,Europe,MDG_0000000017
SRB,2007,2.7,Europe,MDG_0000000017
ALB,2010,0.29,Europe,MDG_0000000017
IRN,2008,0.89,Eastern Mediterranean,MDG_0000000017
BGD,2001,72,South-East Asia,MDG_0000000017
WB_LI,2004,48,NA,MDG_0000000017
GNQ,2008,28,Africa,MDG_0000000017
CZE,2017,0.36,Europe,MDG_0000000017
NIC,2008,2.5,Americas,MDG_0000000017
POL,2015,1.5,Europe,MDG_0000000017
MMR,2002,171,South-East Asia,MDG_0000000017
GUY,2021,15,Americas,MDG_0000000017
PRT,2015,2.2,Europe,MDG_0000000017
BGR,2022,1.4,Europe,MDG_0000000017
AGO,2018,60,Africa,MDG_0000000017
MWI,2023,8.1,Africa,MDG_0000000017
ARG,2015,1.5,Americas,MDG_0000000017
AFR,2008,46,NA,MDG_0000000017
COM,2019,9.3,Africa,MDG_0000000017
YEM,2012,4.6,Eastern Mediterranean,MDG_0000000017
COG,2022,47,Africa,MDG_0000000017
LBY,2016,10,Eastern Mediterranean,MDG_0000000017
PAN,2013,5.5,Americas,MDG_0000000017
SOM,2018,67,Eastern Mediterranean,MDG_0000000017
BIH,2014,3.8,Europe,MDG_0000000017
BHS,2009,0.62,Americas,MDG_0000000017
UKR,2003,22,Europe,MDG_0000000017
SRB,2015,1,Europe,MDG_0000000017
SWE,2023,0.18,Europe,MDG_0000000017
ZMB,2006,30,Africa,MDG_0000000017
EST,2002,6.7,Europe,MDG_0000000017
FRA,2016,0.65,Europe,MDG_0000000017
SEAR,2022,29,NA,MDG_0000000017
NIU,2000,0,Western Pacific,MDG_0000000017
MLI,2006,11,Africa,MDG_0000000017
SUR,2019,2.3,Americas,MDG_0000000017
IND,2016,27,South-East Asia,MDG_0000000017
BGR,2010,2.8,Europe,MDG_0000000017
GHA,2016,36,Africa,MDG_0000000017
TUV,2006,8.4,Western Pacific,MDG_0000000017
GNQ,2000,28,Africa,MDG_0000000017
SLB,2015,9.5,Western Pacific,MDG_0000000017
KGZ,2015,7.1,Europe,MDG_0000000017
MWI,2015,22,Africa,MDG_0000000017
NPL,2014,64,South-East Asia,MDG_0000000017
NOR,2011,0.6,Europe,MDG_0000000017
OMN,2006,0.63,Eastern Mediterranean,MDG_0000000017
BDI,2010,21,Africa,MDG_0000000017
NLD,2022,0.1,Europe,MDG_0000000017
TJK,2022,7.9,Europe,MDG_0000000017
VUT,2011,11,Western Pacific,MDG_0000000017
KAZ,2003,24,Europe,MDG_0000000017
SRB,2011,1.7,Europe,MDG_0000000017
ISL,2022,0.24,Europe,MDG_0000000017
SEN,2014,15,Africa,MDG_0000000017
PAK,2002,36,Eastern Mediterranean,MDG_0000000017
LBY,2020,15,Eastern Mediterranean,MDG_0000000017
MHL,2008,31,Western Pacific,MDG_0000000017
AFR,2014,42,NA,MDG_0000000017
DEU,2015,0.39,Europe,MDG_0000000017
DJI,2007,47,Eastern Mediterranean,MDG_0000000017
NIU,2021,20,Western Pacific,MDG_0000000017
NAM,2013,74,Africa,MDG_0000000017
VNM,2017,12,Western Pacific,MDG_0000000017
COD,2011,60,Africa,MDG_0000000017
AMR,2014,1.9,NA,MDG_0000000017
VNM,2015,15,Western Pacific,MDG_0000000017
TKM,2007,16,Europe,MDG_0000000017
CYP,2017,0.29,Europe,MDG_0000000017
KHM,2021,21,Western Pacific,MDG_0000000017
ISL,2017,0.47,Europe,MDG_0000000017
TJK,2017,8.5,Europe,MDG_0000000017
RWA,2012,5.9,Africa,MDG_0000000017
CIV,2015,23,Africa,MDG_0000000017
BWA,2011,28,Africa,MDG_0000000017
COG,2012,39,Africa,MDG_0000000017
MNE,2010,0.2,Europe,MDG_0000000017
KIR,2017,38,Western Pacific,MDG_0000000017
THA,2003,19,South-East Asia,MDG_0000000017
KIR,2008,42,Western Pacific,MDG_0000000017
HND,2002,6,Americas,MDG_0000000017
MMR,2018,39,South-East Asia,MDG_0000000017
GMB,2011,20,Africa,MDG_0000000017
ROU,2001,11,Europe,MDG_0000000017
FRA,2012,0.85,Europe,MDG_0000000017
TUV,2022,23,Western Pacific,MDG_0000000017
MLT,2022,0.23,Europe,MDG_0000000017
BFA,2014,9.2,Africa,MDG_0000000017
SYR,2007,0.24,Eastern Mediterranean,MDG_0000000017
RWA,2009,6.9,Africa,MDG_0000000017
NER,2022,10,Africa,MDG_0000000017
PRY,2010,4,Americas,MDG_0000000017
IRQ,2005,5,Eastern Mediterranean,MDG_0000000017
WPR,2010,6.8,NA,MDG_0000000017
VCT,2012,3.9,Americas,MDG_0000000017
FIN,2020,0.38,Europe,MDG_0000000017
PER,2022,15,Americas,MDG_0000000017
SLE,2000,73,Africa,MDG_0000000017
GNQ,2018,44,Africa,MDG_0000000017
MLI,2002,13,Africa,MDG_0000000017
BRA,2016,2.5,Americas,MDG_0000000017
MMR,2022,80,South-East Asia,MDG_0000000017
NER,2023,8,Africa,MDG_0000000017
UZB,2005,15,Europe,MDG_0000000017
NIU,2009,0,Western Pacific,MDG_0000000017
SEN,2004,25,Africa,MDG_0000000017
GTM,2022,2.2,Americas,MDG_0000000017
HND,2000,6.4,Americas,MDG_0000000017
SVK,2000,0.99,Europe,MDG_0000000017
ARM,2023,0.34,Europe,MDG_0000000017
DEU,2014,0.39,Europe,MDG_0000000017
SSD,2015,54,Africa,MDG_0000000017
ARG,2020,1.3,Americas,MDG_0000000017
TUR,2011,1.1,Europe,MDG_0000000017
AND,2012,0,Europe,MDG_0000000017
DNK,2008,0.32,Europe,MDG_0000000017
ESP,2023,0.35,Europe,MDG_0000000017
PRI,2001,0.85,Americas,MDG_0000000017
ZWE,2011,12,Africa,MDG_0000000017
BIH,2013,4.2,Europe,MDG_0000000017
JPN,2018,2.8,Western Pacific,MDG_0000000017
KNA,2003,3,Americas,MDG_0000000017
MAR,2010,8.1,Eastern Mediterranean,MDG_0000000017
TKM,2016,10,Europe,MDG_0000000017
MAR,2018,8,Eastern Mediterranean,MDG_0000000017
BIH,2000,5,Europe,MDG_0000000017
BGR,2015,1.6,Europe,MDG_0000000017
DEU,2007,0.55,Europe,MDG_0000000017
CZE,2023,0.33,Europe,MDG_0000000017
COG,2021,54,Africa,MDG_0000000017
IRQ,2021,1.8,Eastern Mediterranean,MDG_0000000017
SLV,2005,1.5,Americas,MDG_0000000017
MEX,2007,2.2,Americas,MDG_0000000017
HTI,2004,14,Americas,MDG_0000000017
SLE,2022,26,Africa,MDG_0000000017
USA,2016,0.17,Americas,MDG_0000000017
EST,2013,1.9,Europe,MDG_0000000017
CPV,2010,6.3,Africa,MDG_0000000017
NZL,2010,0.39,Western Pacific,MDG_0000000017
JOR,2007,0.56,Eastern Mediterranean,MDG_0000000017
BGR,2008,3.2,Europe,MDG_0000000017
PSE,2010,0.11,Eastern Mediterranean,MDG_0000000017
KWT,2018,0.35,Eastern Mediterranean,MDG_0000000017
BEN,2022,8.8,Africa,MDG_0000000017
IRQ,2016,2.5,Eastern Mediterranean,MDG_0000000017
NAM,2005,69,Africa,MDG_0000000017
MNG,2001,20,Western Pacific,MDG_0000000017
JPN,2006,3.3,Western Pacific,MDG_0000000017
GMB,2001,25,Africa,MDG_0000000017
DMA,2013,4.4,Americas,MDG_0000000017
UZB,2004,15,Europe,MDG_0000000017
WB_HI,2016,1.8,NA,MDG_0000000017
RWA,2003,6.7,Africa,MDG_0000000017
PNG,2016,50,Western Pacific,MDG_0000000017
NER,2018,18,Africa,MDG_0000000017
CYP,2022,0.39,Europe,MDG_0000000017
NER,2004,40,Africa,MDG_0000000017
NZL,2003,0.67,Western Pacific,MDG_0000000017
GMB,2003,23,Africa,MDG_0000000017
NPL,2007,94,South-East Asia,MDG_0000000017
IRL,2011,0.64,Europe,MDG_0000000017
BRB,2004,0.8,Americas,MDG_0000000017
BFA,2017,8.7,Africa,MDG_0000000017
FRA,2015,0.7,Europe,MDG_0000000017
JAM,2004,0.65,Americas,MDG_0000000017
SDN,2008,26,Eastern Mediterranean,MDG_0000000017
BHS,2004,1.9,Americas,MDG_0000000017
AUS,2003,0.26,Western Pacific,MDG_0000000017
SLV,2018,1.6,Americas,MDG_0000000017
MLI,2007,11,Africa,MDG_0000000017
ITA,2009,0.69,Europe,MDG_0000000017
SLV,2006,0.98,Americas,MDG_0000000017
EMR,2004,18,NA,MDG_0000000017
ARM,2001,5,Europe,MDG_0000000017
PHL,2004,37,Western Pacific,MDG_0000000017
GUY,2014,11,Americas,MDG_0000000017
TUN,2009,1.6,Eastern Mediterranean,MDG_0000000017
TON,2000,2.3,Western Pacific,MDG_0000000017
BHR,2021,1.2,Eastern Mediterranean,MDG_0000000017
DOM,2020,2,Americas,MDG_0000000017
BEN,2021,10,Africa,MDG_0000000017
MLI,2023,6.3,Africa,MDG_0000000017
AND,2019,0,Europe,MDG_0000000017
GMB,2017,21,Africa,MDG_0000000017
EGY,2006,1.1,Eastern Mediterranean,MDG_0000000017
ATG,2018,1.2,Americas,MDG_0000000017
CUB,2003,0.47,Americas,MDG_0000000017
BIH,2008,5.2,Europe,MDG_0000000017
MLI,2011,10,Africa,MDG_0000000017
LBN,2023,0.82,Eastern Mediterranean,MDG_0000000017
AGO,2001,70,Africa,MDG_0000000017
MRT,2013,25,Africa,MDG_0000000017
ISR,2018,0.23,Europe,MDG_0000000017
IRL,2015,0.39,Europe,MDG_0000000017
ARM,2006,6.3,Europe,MDG_0000000017
CHE,2018,0.2,Europe,MDG_0000000017
KHM,2019,17,Western Pacific,MDG_0000000017
BDI,2017,18,Africa,MDG_0000000017
POL,2012,1.8,Europe,MDG_0000000017
SLB,2000,10,Western Pacific,MDG_0000000017
MDA,2004,18,Europe,MDG_0000000017
TUV,2020,12,Western Pacific,MDG_0000000017
LCA,2014,1.3,Americas,MDG_0000000017
GLOBAL,2001,30,NA,MDG_0000000017
RUS,2006,21,Europe,MDG_0000000017
MLT,2006,0.25,Europe,MDG_0000000017
NZL,2012,0.22,Western Pacific,MDG_0000000017
KGZ,2012,10,Europe,MDG_0000000017
PLW,2008,7.6,Western Pacific,MDG_0000000017
COK,2010,0,Western Pacific,MDG_0000000017
COK,2019,1.1,Western Pacific,MDG_0000000017
DJI,2004,36,Eastern Mediterranean,MDG_0000000017
JPN,2019,2.6,Western Pacific,MDG_0000000017
QAT,2015,0.3,Eastern Mediterranean,MDG_0000000017
FJI,2013,3.7,Western Pacific,MDG_0000000017
RWA,2002,5.8,Africa,MDG_0000000017
GRC,2003,1.1,Europe,MDG_0000000017
WB_LI,2021,26,NA,MDG_0000000017
ATG,2004,1.1,Americas,MDG_0000000017
MKD,2019,0.44,Europe,MDG_0000000017
HTI,2023,7.9,Americas,MDG_0000000017
SYC,2019,0.87,Africa,MDG_0000000017
CIV,2009,31,Africa,MDG_0000000017
PAN,2020,4.6,Americas,MDG_0000000017
DMA,2014,2.9,Americas,MDG_0000000017
UGA,2000,27,Africa,MDG_0000000017
KGZ,2011,11,Europe,MDG_0000000017
PER,2016,9.2,Americas,MDG_0000000017
EMR,2014,13,NA,MDG_0000000017
BWA,2008,23,Africa,MDG_0000000017
COG,2000,18,Africa,MDG_0000000017
NOR,2021,0.34,Europe,MDG_0000000017
UKR,2011,15,Europe,MDG_0000000017
SUR,2001,2,Americas,MDG_0000000017
ATG,2013,2.1,Americas,MDG_0000000017
PAK,2011,26,Eastern Mediterranean,MDG_0000000017
SLV,2000,2.3,Americas,MDG_0000000017
FRA,2017,0.67,Europe,MDG_0000000017
LCA,2023,0.48,Americas,MDG_0000000017
MWI,2003,27,Africa,MDG_0000000017
FSM,2021,8.9,Western Pacific,MDG_0000000017
NRU,2011,4.7,Western Pacific,MDG_0000000017
TJK,2002,15,Europe,MDG_0000000017
MEX,2003,3.4,Americas,MDG_0000000017
NER,2017,18,Africa,MDG_0000000017
YEM,2013,4.1,Eastern Mediterranean,MDG_0000000017
NOR,2003,1.2,Europe,MDG_0000000017
SRB,2013,1.6,Europe,MDG_0000000017
CUB,2011,0.37,Americas,MDG_0000000017
BOL,2019,10,Americas,MDG_0000000017
UZB,2016,6.1,Europe,MDG_0000000017
LCA,2000,0.75,Americas,MDG_0000000017
CPV,2000,6.3,Africa,MDG_0000000017
WB_LI,2010,35,NA,MDG_0000000017
LVA,2014,3.5,Europe,MDG_0000000017
PAN,2002,5.9,Americas,MDG_0000000017
MKD,2005,3.3,Europe,MDG_0000000017
NIU,2020,1.7,Western Pacific,MDG_0000000017
SYR,2010,0.13,Eastern Mediterranean,MDG_0000000017
TJK,2004,13,Europe,MDG_0000000017
LCA,2010,0.51,Americas,MDG_0000000017
DMA,2022,2.8,Americas,MDG_0000000017
ERI,2018,16,Africa,MDG_0000000017
CHL,2015,2.5,Americas,MDG_0000000017
AUS,2008,0.3,Western Pacific,MDG_0000000017
MCO,2020,0,Europe,MDG_0000000017
POL,2001,3,Europe,MDG_0000000017
UGA,2011,16,Africa,MDG_0000000017
SLB,2005,12,Western Pacific,MDG_0000000017
SMR,2014,0,Europe,MDG_0000000017
SEN,2019,16,Africa,MDG_0000000017
BLZ,2010,3.7,Americas,MDG_0000000017
BIH,2022,2.3,Europe,MDG_0000000017
HTI,2009,11,Americas,MDG_0000000017
MWI,2005,31,Africa,MDG_0000000017
ITA,2011,0.65,Europe,MDG_0000000017
GRD,2020,0.84,Americas,MDG_0000000017
HKG,2014,2.7,NA,MDG_0000000017
ROU,2004,9.6,Europe,MDG_0000000017
GNB,2003,61,Africa,MDG_0000000017
LTU,2012,8.5,Europe,MDG_0000000017
LBY,2005,2.7,Eastern Mediterranean,MDG_0000000017
HND,2011,4.3,Americas,MDG_0000000017
GUY,2013,16,Americas,MDG_0000000017
