country,year,value,region,indicator
CIV,2010,61.93085,Africa,NCD_UNDER70
GNB,2012,64.84124,Africa,NCD_UNDER70
COL,2005,40.28923,Americas,NCD_UNDER70
TGO,2020,69.98716,Africa,NCD_UNDER70
MKD,2009,25.26675,Europe,NCD_UNDER70
KWT,2009,74.42905,Eastern Mediterranean,NCD_UNDER70
GRC,2014,11.95103,Europe,NCD_UNDER70
PSE,2003,50.36302,Eastern Mediterranean,NCD_UNDER70
WSM,2017,54.68252,Western Pacific,NCD_UNDER70
DNK,2003,33.38346,Europe,NCD_UNDER70
SEN,2005,64.76447,Africa,NCD_UNDER70
ATG,2015,36.00142,Americas,NCD_UNDER70
COM,2021,58.83907,Africa,NCD_UNDER70
UKR,2019,51.85094,Europe,NCD_UNDER70
SVK,2013,35.4425,Europe,NCD_UNDER70
PNG,2005,68.93035,Western Pacific,NCD_UNDER70
BEN,2016,64.61256,Africa,NCD_UNDER70
MAR,2019,51.55964,Eastern Mediterranean,NCD_UNDER70
TLS,2007,69.68374,South-East Asia,NCD_UNDER70
BRB,2002,30.11825,Americas,NCD_UNDER70
VCT,2017,40.2636,Americas,NCD_UNDER70
ATG,2011,33.40694,Americas,NCD_UNDER70
BDI,2021,64.18263,Africa,NCD_UNDER70
HTI,2009,63.34578,Americas,NCD_UNDER70
JPN,2014,13.57661,Western Pacific,NCD_UNDER70
SYC,2010,29.43063,Africa,NCD_UNDER70
CUB,2003,34.4334,Americas,NCD_UNDER70
MRT,2001,58.93035,Africa,NCD_UNDER70
NIC,2007,55.24734,Americas,NCD_UNDER70
ECU,2017,44.11261,Americas,NCD_UNDER70
NZL,2001,27.17896,Western Pacific,NCD_UNDER70
ARE,2020,69.39692,Eastern Mediterranean,NCD_UNDER70
CHE,2017,13.39718,Europe,NCD_UNDER70
MRT,2000,63.11681,Africa,NCD_UNDER70
CMR,2007,64.23177,Africa,NCD_UNDER70
SGP,2014,32.12986,Western Pacific,NCD_UNDER70
KIR,2009,69.783690000000007,Western Pacific,NCD_UNDER70
NAM,2013,55.77086,Africa,NCD_UNDER70
WPR,2019,27.34152,NA,NCD_UNDER70
DZA,2004,42.7558,Africa,NCD_UNDER70
PNG,2016,67.47901,Western Pacific,NCD_UNDER70
MDG,2012,64.77139,Africa,NCD_UNDER70
TLS,2018,51.69289,South-East Asia,NCD_UNDER70
BFA,2009,73.49214,Africa,NCD_UNDER70
WB_LI,2000,69.46447,NA,NCD_UNDER70
BFA,2006,67.23946,Africa,NCD_UNDER70
TUR,2021,43.10419,Europe,NCD_UNDER70
BRA,2013,50.58226,Americas,NCD_UNDER70
TUN,2008,43.48723,Eastern Mediterranean,NCD_UNDER70
ECU,2003,50.79429,Americas,NCD_UNDER70
BHS,2018,46.25595,Americas,NCD_UNDER70
TTO,2018,57.14615,Americas,NCD_UNDER70
LTU,2005,50.20939,Europe,NCD_UNDER70
MDA,2008,42.43117,Europe,NCD_UNDER70
VCT,2016,49.93397,Americas,NCD_UNDER70
LBY,2016,51.95301,Eastern Mediterranean,NCD_UNDER70
CHE,2003,21.74406,Europe,NCD_UNDER70
URY,2018,33.81673,Americas,NCD_UNDER70
GIN,2015,62.87122,Africa,NCD_UNDER70
KHM,2013,55.5299,Western Pacific,NCD_UNDER70
HTI,2017,60.0103,Americas,NCD_UNDER70
MNG,2004,62.2268,Western Pacific,NCD_UNDER70
SEAR,2014,52.78881,NA,NCD_UNDER70
OMN,2010,58.90546,Eastern Mediterranean,NCD_UNDER70
JOR,2019,43.36071,Eastern Mediterranean,NCD_UNDER70
EGY,2011,65.98566,Eastern Mediterranean,NCD_UNDER70
AGO,2019,69.07091,Africa,NCD_UNDER70
GNQ,2021,62.34415,Africa,NCD_UNDER70
SYC,2005,42.34493,Africa,NCD_UNDER70
TJK,2021,62.37875,Europe,NCD_UNDER70
MMR,2002,54.30387,South-East Asia,NCD_UNDER70
URY,2010,34.24436,Americas,NCD_UNDER70
POL,2014,23.83136,Europe,NCD_UNDER70
QAT,2014,74.641,Eastern Mediterranean,NCD_UNDER70
GRD,2000,38.50981,Americas,NCD_UNDER70
YEM,2021,55.1107,Eastern Mediterranean,NCD_UNDER70
BIH,2007,44.93098,Europe,NCD_UNDER70
COG,2002,57.74136,Africa,NCD_UNDER70
SGP,2011,40.59115,Western Pacific,NCD_UNDER70
UKR,2013,33.67253,Europe,NCD_UNDER70
SRB,2012,35.94414,Europe,NCD_UNDER70
COD,2003,60.2228,Africa,NCD_UNDER70
DEU,2003,38.5426,Europe,NCD_UNDER70
PRY,2017,49.26309,Americas,NCD_UNDER70
ITA,2010,18.10324,Europe,NCD_UNDER70
TJK,2020,58.27497,Europe,NCD_UNDER70
ERI,2007,71.595,Africa,NCD_UNDER70
FJI,2020,64.91273,Western Pacific,NCD_UNDER70
TGO,2009,71.29327,Africa,NCD_UNDER70
TUN,2020,33.23451,Eastern Mediterranean,NCD_UNDER70
MWI,2013,51.97469,Africa,NCD_UNDER70
MUS,2009,58.93916,Africa,NCD_UNDER70
EST,2013,27.91819,Europe,NCD_UNDER70
BIH,2016,27.9257,Europe,NCD_UNDER70
ARE,2021,51.13649,Eastern Mediterranean,NCD_UNDER70
PHL,2014,73.7879,Western Pacific,NCD_UNDER70
EST,2009,30.95139,Europe,NCD_UNDER70
TTO,2014,65.24481,Americas,NCD_UNDER70
COG,2020,63.87251,Africa,NCD_UNDER70
NOR,2020,23.78141,Europe,NCD_UNDER70
TUR,2017,46.66022,Europe,NCD_UNDER70
SVN,2014,35.77531,Europe,NCD_UNDER70
PER,2010,42.44524,Americas,NCD_UNDER70
GMB,2013,65.98721,Africa,NCD_UNDER70
ECU,2021,40.00932,Americas,NCD_UNDER70
HUN,2019,21.5928,Europe,NCD_UNDER70
LBR,2000,66.69637,Africa,NCD_UNDER70
VCT,2000,39.12746,Americas,NCD_UNDER70
NPL,2013,57.22807,South-East Asia,NCD_UNDER70
KIR,2002,75.01729,Western Pacific,NCD_UNDER70
JOR,2006,69.35655,Eastern Mediterranean,NCD_UNDER70
BRB,2008,29.03378,Americas,NCD_UNDER70
NPL,2016,48.83833,South-East Asia,NCD_UNDER70
SYR,2018,49.41076,Eastern Mediterranean,NCD_UNDER70
FRA,2000,26.55864,Europe,NCD_UNDER70
ZWE,2008,50.12869,Africa,NCD_UNDER70
SVN,2004,33.16357,Europe,NCD_UNDER70
AUS,2010,18.91312,Western Pacific,NCD_UNDER70
AUS,2018,27.10538,Western Pacific,NCD_UNDER70
TUR,2003,49.72771,Europe,NCD_UNDER70
WB_LMI,2007,52.42427,NA,NCD_UNDER70
MNG,2015,62.23295,Western Pacific,NCD_UNDER70
KGZ,2000,51.71666,Europe,NCD_UNDER70
BFA,2020,69.90612,Africa,NCD_UNDER70
TKM,2017,54.86305,Europe,NCD_UNDER70
LBN,2015,46.77356,Eastern Mediterranean,NCD_UNDER70
SRB,2007,31.17895,Europe,NCD_UNDER70
LSO,2014,61.66534,Africa,NCD_UNDER70
AMR,2007,38.00235,NA,NCD_UNDER70
LBY,2015,53.93503,Eastern Mediterranean,NCD_UNDER70
NLD,2010,20.58171,Europe,NCD_UNDER70
YEM,2009,60.23667,Eastern Mediterranean,NCD_UNDER70
PSE,2007,51.47799,Eastern Mediterranean,NCD_UNDER70
HUN,2010,47.43641,Europe,NCD_UNDER70
GRC,2009,28.79988,Europe,NCD_UNDER70
NLD,2003,26.29589,Europe,NCD_UNDER70
AZE,2006,53.89572,Europe,NCD_UNDER70
KHM,2014,54.72882,Western Pacific,NCD_UNDER70
KAZ,2002,40.11039,Europe,NCD_UNDER70
YEM,2018,62.30687,Eastern Mediterranean,NCD_UNDER70
CAF,2007,69.92079,Africa,NCD_UNDER70
BLZ,2016,58.02839,Americas,NCD_UNDER70
MUS,2013,59.28889,Africa,NCD_UNDER70
SDN,2020,61.31939,Eastern Mediterranean,NCD_UNDER70
BLZ,2010,54.99855,Americas,NCD_UNDER70
GUY,2010,62.18165,Americas,NCD_UNDER70
ISL,2013,18.61552,Europe,NCD_UNDER70
ATG,2002,27.38653,Americas,NCD_UNDER70
ISL,2004,22.42429,Europe,NCD_UNDER70
SEAR,2012,55.51376,NA,NCD_UNDER70
EST,2004,36.13154,Europe,NCD_UNDER70
PSE,2020,46.92511,Eastern Mediterranean,NCD_UNDER70
JAM,2005,28.56339,Americas,NCD_UNDER70
IDN,2015,46.88931,South-East Asia,NCD_UNDER70
SDN,2001,54.36086,Eastern Mediterranean,NCD_UNDER70
LUX,2021,28.74527,Europe,NCD_UNDER70
GLOBAL,2013,47.36012,NA,NCD_UNDER70
GRC,2004,31.26434,Europe,NCD_UNDER70
CPV,2003,52.14306,Africa,NCD_UNDER70
WB_HI,2011,37.73713,NA,NCD_UNDER70
ECU,2002,51.38799,Americas,NCD_UNDER70
SGP,2017,32.1251,Western Pacific,NCD_UNDER70
PHL,2001,73.13964,Western Pacific,NCD_UNDER70
CHN,2004,37.05324,Western Pacific,NCD_UNDER70
SVN,2021,17.64053,Europe,NCD_UNDER70
PRI,2013,25.91064,Americas,NCD_UNDER70
VUT,2021,62.78079,Western Pacific,NCD_UNDER70
ZWE,2019,57.84301,Africa,NCD_UNDER70
SLB,2020,61.05429,Western Pacific,NCD_UNDER70
OMN,2003,66.21164,Eastern Mediterranean,NCD_UNDER70
ZMB,2000,65.86089,Africa,NCD_UNDER70
YEM,2019,62.60319,Eastern Mediterranean,NCD_UNDER70
DNK,2016,19.77594,Europe,NCD_UNDER70
ESP,2009,28.57821,Europe,NCD_UNDER70
SWZ,2002,71.70644,Africa,NCD_UNDER70
CPV,2005,51.8085,Africa,NCD_UNDER70
PNG,2004,69.31499,Western Pacific,NCD_UNDER70
SLV,2012,49.43817,Americas,NCD_UNDER70
SLB,2002,54.33307,Western Pacific,NCD_UNDER70
MAR,2014,49.9577,Eastern Mediterranean,NCD_UNDER70
GLOBAL,2013,41.54516,NA,NCD_UNDER70
LVA,2021,43.09147,Europe,NCD_UNDER70
MWI,2014,52.7469,Africa,NCD_UNDER70
MDA,2013,39.9646,Europe,NCD_UNDER70
GNB,2020,65.80861,Africa,NCD_UNDER70
KWT,2010,65.27557,Eastern Mediterranean,NCD_UNDER70
SYR,2009,50.23429,Eastern Mediterranean,NCD_UNDER70
CUB,2012,38.15607,Americas,NCD_UNDER70
CHL,2012,38.89597,Americas,NCD_UNDER70
SAU,2012,49.29008,Eastern Mediterranean,NCD_UNDER70
PHL,2009,66.64498,Western Pacific,NCD_UNDER70
LSO,2018,52.88936,Africa,NCD_UNDER70
LTU,2012,30.91907,Europe,NCD_UNDER70
AFG,2017,67.58677,Eastern Mediterranean,NCD_UNDER70
SEN,2015,60.98921,Africa,NCD_UNDER70
SEN,2008,59.38853,Africa,NCD_UNDER70
LKA,2010,43.82187,South-East Asia,NCD_UNDER70
NPL,2003,65.24767,South-East Asia,NCD_UNDER70
ARM,2020,38.78696,Europe,NCD_UNDER70
GTM,2020,56.62954,Americas,NCD_UNDER70
TON,2007,49.94098,Western Pacific,NCD_UNDER70
MNE,2020,19.86618,Europe,NCD_UNDER70
GIN,2012,62.42058,Africa,NCD_UNDER70
MOZ,2000,67.82701,Africa,NCD_UNDER70
GRD,2018,32.6,Americas,NCD_UNDER70
AFG,2017,63.75138,Eastern Mediterranean,NCD_UNDER70
CZE,2014,29.78173,Europe,NCD_UNDER70
ARE,2009,57.04313,Eastern Mediterranean,NCD_UNDER70
LBY,2001,56.55797,Eastern Mediterranean,NCD_UNDER70
PSE,2014,55.83801,Eastern Mediterranean,NCD_UNDER70
GHA,2009,59.71616,Africa,NCD_UNDER70
JOR,2006,55.10842,Eastern Mediterranean,NCD_UNDER70
BIH,2011,40.55377,Europe,NCD_UNDER70
MOZ,2003,65.8873,Africa,NCD_UNDER70
USA,2004,37.65786,Americas,NCD_UNDER70
YEM,2018,52.84036,Eastern Mediterranean,NCD_UNDER70
TTO,2017,63.56586,Americas,NCD_UNDER70
FJI,2015,66.31509,Western Pacific,NCD_UNDER70
ECU,2019,43.3926,Americas,NCD_UNDER70
HRV,2017,36.53196,Europe,NCD_UNDER70
SGP,2014,40.2495,Western Pacific,NCD_UNDER70
OMN,2021,39.66521,Eastern Mediterranean,NCD_UNDER70
SDN,2021,62.55164,Eastern Mediterranean,NCD_UNDER70
ZWE,2015,60.21149,Africa,NCD_UNDER70
ARE,2016,74.35747,Eastern Mediterranean,NCD_UNDER70
HND,2003,64.96743,Americas,NCD_UNDER70
SDN,2017,60.98392,Eastern Mediterranean,NCD_UNDER70
KWT,2012,71.42344,Eastern Mediterranean,NCD_UNDER70
FRA,2020,28.71267,Europe,NCD_UNDER70
ARG,2008,43.19751,Americas,NCD_UNDER70
CAF,2013,69.80988,Africa,NCD_UNDER70
TCD,2019,72.54331,Africa,NCD_UNDER70
TON,2004,49.99155,Western Pacific,NCD_UNDER70
CRI,2015,36.72751,Americas,NCD_UNDER70
ITA,2015,21.64319,Europe,NCD_UNDER70
UZB,2014,40.28348,Europe,NCD_UNDER70
OMN,2007,58.01601,Eastern Mediterranean,NCD_UNDER70
GRC,2000,32.94747,Europe,NCD_UNDER70
PRT,2003,31.95572,Europe,NCD_UNDER70
COM,2002,56.8232,Africa,NCD_UNDER70
COD,2020,55.64562,Africa,NCD_UNDER70
CRI,2003,41.20811,Americas,NCD_UNDER70
WB_LI,2013,66.67113,NA,NCD_UNDER70
PRY,2004,58.5861,Americas,NCD_UNDER70
NLD,2015,23.92938,Europe,NCD_UNDER70
OMN,2020,51.9007,Eastern Mediterranean,NCD_UNDER70
LBY,2004,58.84175,Eastern Mediterranean,NCD_UNDER70
TJK,2021,52.15385,Europe,NCD_UNDER70
POL,2006,47.99462,Europe,NCD_UNDER70
STP,2021,45.5386,Africa,NCD_UNDER70
MLI,2004,65.34433,Africa,NCD_UNDER70
SLE,2013,69.15566,Africa,NCD_UNDER70
WB_UMI,2008,40.08669,NA,NCD_UNDER70
SYC,2002,30.49497,Africa,NCD_UNDER70
NOR,2017,15.93352,Europe,NCD_UNDER70
CAF,2020,74.6352,Africa,NCD_UNDER70
SLV,2016,36.05718,Americas,NCD_UNDER70
DOM,2016,61.10945,Americas,NCD_UNDER70
CHE,2020,22.42375,Europe,NCD_UNDER70
MDA,2012,29.8605,Europe,NCD_UNDER70
GIN,2011,59.43806,Africa,NCD_UNDER70
LKA,2011,50.68993,South-East Asia,NCD_UNDER70
ETH,2005,70.75099,Africa,NCD_UNDER70
ISL,2015,24.93538,Europe,NCD_UNDER70
MUS,2018,59.08004,Africa,NCD_UNDER70
ECU,2020,43.01624,Americas,NCD_UNDER70
IRN,2017,52.60606,Eastern Mediterranean,NCD_UNDER70
GRC,2021,17.64949,Europe,NCD_UNDER70
KGZ,2014,59.79438,Europe,NCD_UNDER70
SAU,2006,62.9989,Eastern Mediterranean,NCD_UNDER70
CIV,2007,65.22511,Africa,NCD_UNDER70
CHE,2019,17.67315,Europe,NCD_UNDER70
EUR,2011,40.63969,NA,NCD_UNDER70
JPN,2007,31.30887,Western Pacific,NCD_UNDER70
THA,2003,59.24565,South-East Asia,NCD_UNDER70
SDN,2012,61.82489,Eastern Mediterranean,NCD_UNDER70
SYR,2007,42.93354,Eastern Mediterranean,NCD_UNDER70
AFR,2013,57.81258,NA,NCD_UNDER70
BIH,2010,41.09224,Europe,NCD_UNDER70
DJI,2013,63.33203,Eastern Mediterranean,NCD_UNDER70
WB_LMI,2011,57.51786,NA,NCD_UNDER70
LKA,2021,29.30274,South-East Asia,NCD_UNDER70
AMR,2018,43.01633,NA,NCD_UNDER70
HRV,2013,15.92779,Europe,NCD_UNDER70
SWZ,2010,70.21497,Africa,NCD_UNDER70
IRQ,2008,55.2508,Eastern Mediterranean,NCD_UNDER70
WB_LI,2017,61.56354,NA,NCD_UNDER70
ETH,2000,73.15724,Africa,NCD_UNDER70
GLOBAL,2010,47.86972,NA,NCD_UNDER70
SYC,2009,29.15503,Africa,NCD_UNDER70
JAM,2006,29.81791,Americas,NCD_UNDER70
NLD,2008,20.776,Europe,NCD_UNDER70
CIV,2008,61.26504,Africa,NCD_UNDER70
SUR,2013,47.93931,Americas,NCD_UNDER70
NPL,2001,66.62575,South-East Asia,NCD_UNDER70
UZB,2020,56.04341,Europe,NCD_UNDER70
AUT,2018,26.82027,Europe,NCD_UNDER70
LKA,2002,40.23133,South-East Asia,NCD_UNDER70
NOR,2009,16.59268,Europe,NCD_UNDER70
HRV,2003,21.67294,Europe,NCD_UNDER70
CAN,2015,31.62994,Americas,NCD_UNDER70
ISR,2015,20.04151,Europe,NCD_UNDER70
GRD,2008,24.44786,Americas,NCD_UNDER70
CAN,2003,26.92439,Americas,NCD_UNDER70
BRB,2015,42.12448,Americas,NCD_UNDER70
FIN,2005,17.96785,Europe,NCD_UNDER70
FRA,2000,35.53756,Europe,NCD_UNDER70
WB_LI,2016,61.75505,NA,NCD_UNDER70
FSM,2005,68.74627,Western Pacific,NCD_UNDER70
NZL,2020,27.65196,Western Pacific,NCD_UNDER70
QAT,2003,57.4521,Eastern Mediterranean,NCD_UNDER70
NER,2000,79.57421,Africa,NCD_UNDER70
VEN,2010,49.60491,Americas,NCD_UNDER70
CAF,2019,74.34769,Africa,NCD_UNDER70
FSM,2005,61.57706,Western Pacific,NCD_UNDER70
DNK,2013,31.90642,Europe,NCD_UNDER70
GRD,2003,29.97298,Americas,NCD_UNDER70
BEL,2005,23.4653,Europe,NCD_UNDER70
BIH,2009,23.06675,Europe,NCD_UNDER70
BWA,2003,45.3812,Africa,NCD_UNDER70
EMR,2020,54.93391,NA,NCD_UNDER70
SVK,2008,47.40577,Europe,NCD_UNDER70
TTO,2010,53.0797,Americas,NCD_UNDER70
MDG,2021,65.08356,Africa,NCD_UNDER70
PSE,2016,43.21659,Eastern Mediterranean,NCD_UNDER70
BHR,2010,35.7191,Eastern Mediterranean,NCD_UNDER70
SEN,2007,61.6834,Africa,NCD_UNDER70
MLI,2013,65.24213,Africa,NCD_UNDER70
PRT,2000,34.34641,Europe,NCD_UNDER70
MLI,2002,67.30927,Africa,NCD_UNDER70
LAO,2016,54.86033,Western Pacific,NCD_UNDER70
NOR,2003,15.72753,Europe,NCD_UNDER70
AFG,2001,66.26147,Eastern Mediterranean,NCD_UNDER70
IRL,2014,21.14578,Europe,NCD_UNDER70
AFR,2009,58.49632,NA,NCD_UNDER70
HTI,2004,64.65281,Americas,NCD_UNDER70
ERI,2007,61.17485,Africa,NCD_UNDER70
MKD,2007,43.20797,Europe,NCD_UNDER70
CHE,2006,21.69019,Europe,NCD_UNDER70
ECU,2000,48.37704,Americas,NCD_UNDER70
TLS,2011,62.68775,South-East Asia,NCD_UNDER70
DJI,2003,66.08265,Eastern Mediterranean,NCD_UNDER70
GEO,2012,39.23973,Europe,NCD_UNDER70
AMR,2021,42.99434,NA,NCD_UNDER70
LSO,2006,52.85043,Africa,NCD_UNDER70
CMR,2015,66.87606,Africa,NCD_UNDER70
GUY,2001,55.257,Americas,NCD_UNDER70
NGA,2002,64.09853,Africa,NCD_UNDER70
LBR,2005,65.87433,Africa,NCD_UNDER70
BLR,2012,35.2447,Europe,NCD_UNDER70
MUS,2003,51.34343,Africa,NCD_UNDER70
PHL,2021,70.19073,Western Pacific,NCD_UNDER70
STP,2006,46.79295,Africa,NCD_UNDER70
ESP,2006,21.8878,Europe,NCD_UNDER70
AFG,2007,70.58195,Eastern Mediterranean,NCD_UNDER70
ETH,2010,64.86607,Africa,NCD_UNDER70
SVK,2007,24.18133,Europe,NCD_UNDER70
CRI,2006,38.36219,Americas,NCD_UNDER70
CRI,2007,34.7767,Americas,NCD_UNDER70
IRL,2015,20.64192,Europe,NCD_UNDER70
MLI,2001,68.98668,Africa,NCD_UNDER70
GRC,2016,12.12293,Europe,NCD_UNDER70
BGR,2021,18.97927,Europe,NCD_UNDER70
BHR,2000,53.03553,Eastern Mediterranean,NCD_UNDER70
MLI,2013,67.94956,Africa,NCD_UNDER70
CYP,2003,32.80013,Europe,NCD_UNDER70
DNK,2008,34.3107,Europe,NCD_UNDER70
UGA,2018,71.58983,Africa,NCD_UNDER70
BRN,2005,54.07711,Western Pacific,NCD_UNDER70
BIH,2016,18.3461,Europe,NCD_UNDER70
CAF,2005,73.96429,Africa,NCD_UNDER70
ARG,2012,42.31194,Americas,NCD_UNDER70
TLS,2017,50.09562,South-East Asia,NCD_UNDER70
NIC,2020,59.45831,Americas,NCD_UNDER70
SRB,2019,29.41377,Europe,NCD_UNDER70
CIV,2015,60.66055,Africa,NCD_UNDER70
BGD,2011,62.97444,South-East Asia,NCD_UNDER70
BIH,2011,29.27143,Europe,NCD_UNDER70
SAU,2002,62.28084,Eastern Mediterranean,NCD_UNDER70
DJI,2006,64.38385,Eastern Mediterranean,NCD_UNDER70
GTM,2009,62.28032,Americas,NCD_UNDER70
AFR,2011,62.11155,NA,NCD_UNDER70
HND,2021,53.75747,Americas,NCD_UNDER70
MUS,2003,42.70676,Africa,NCD_UNDER70
WB_LMI,2008,52.02119,NA,NCD_UNDER70
UZB,2012,54.96992,Europe,NCD_UNDER70
DOM,2006,40.08134,Americas,NCD_UNDER70
CHN,2015,34.2775,Western Pacific,NCD_UNDER70
GIN,2015,56.86753,Africa,NCD_UNDER70
EGY,2009,53.74452,Eastern Mediterranean,NCD_UNDER70
SWZ,2021,61.18945,Africa,NCD_UNDER70
YEM,2008,65.42176,Eastern Mediterranean,NCD_UNDER70
ITA,2012,17.38888,Europe,NCD_UNDER70
COD,2013,58.66079,Africa,NCD_UNDER70
BHS,2018,41.99403,Americas,NCD_UNDER70
ZWE,2004,47.89478,Africa,NCD_UNDER70
RUS,2003,46.39129,Europe,NCD_UNDER70
NPL,2012,54.54289,South-East Asia,NCD_UNDER70
CUB,2018,30.17099,Americas,NCD_UNDER70
SEN,2004,65.58233,Africa,NCD_UNDER70
SOM,2000,74.54195,Eastern Mediterranean,NCD_UNDER70
BRA,2014,50.16654,Americas,NCD_UNDER70
RWA,2005,68.91245,Africa,NCD_UNDER70
MUS,2017,50.56247,Africa,NCD_UNDER70
ITA,2019,15.74964,Europe,NCD_UNDER70
KIR,2008,69.55865,Western Pacific,NCD_UNDER70
ALB,2017,10.56993,Europe,NCD_UNDER70
HTI,2008,66.4316,Americas,NCD_UNDER70
GRD,2013,33.30593,Americas,NCD_UNDER70
HUN,2015,32.79055,Europe,NCD_UNDER70
LBR,2004,64.43775,Africa,NCD_UNDER70
GBR,2020,18.08869,Europe,NCD_UNDER70
ETH,2007,68.53751,Africa,NCD_UNDER70
EUR,2018,39.74696,NA,NCD_UNDER70
HRV,2017,15.88027,Europe,NCD_UNDER70
BGD,2001,62.92434,South-East Asia,NCD_UNDER70
ESP,2014,13.32995,Europe,NCD_UNDER70
CMR,2013,66.85652,Africa,NCD_UNDER70
EMR,2006,55.06557,NA,NCD_UNDER70
WSM,2002,52.73287,Western Pacific,NCD_UNDER70
WPR,2004,31.11072,NA,NCD_UNDER70
GRD,2012,33.03706,Americas,NCD_UNDER70
BLR,2001,57.36252,Europe,NCD_UNDER70
BDI,2021,68.69759,Africa,NCD_UNDER70
NPL,2010,52.00468,South-East Asia,NCD_UNDER70
SWE,2004,19.14043,Europe,NCD_UNDER70
RWA,2004,65.12701,Africa,NCD_UNDER70
JPN,2011,21.83576,Western Pacific,NCD_UNDER70
EGY,2005,60.1166,Eastern Mediterranean,NCD_UNDER70
AFG,2020,67.73243,Eastern Mediterranean,NCD_UNDER70
SYR,2017,48.66399,Eastern Mediterranean,NCD_UNDER70
STP,2014,54.45422,Africa,NCD_UNDER70
MUS,2013,41.01537,Africa,NCD_UNDER70
HTI,2012,63.37962,Americas,NCD_UNDER70
VCT,2006,46.97474,Americas,NCD_UNDER70
LBY,2001,62.44904,Eastern Mediterranean,NCD_UNDER70
CYP,2005,32.66027,Europe,NCD_UNDER70
ARG,2011,42.34686,Americas,NCD_UNDER70
BIH,2002,42.18863,Europe,NCD_UNDER70
DEU,2016,21.38775,Europe,NCD_UNDER70
BTN,2018,45.09196,South-East Asia,NCD_UNDER70
MUS,2015,41.50237,Africa,NCD_UNDER70
UKR,2017,50.98508,Europe,NCD_UNDER70
GEO,2009,44.82146,Europe,NCD_UNDER70
CZE,2002,31.30972,Europe,NCD_UNDER70
EST,2004,22.11344,Europe,NCD_UNDER70
MNG,2012,51.96084,Western Pacific,NCD_UNDER70
DOM,2017,61.8,Americas,NCD_UNDER70
KWT,2017,61.52374,Eastern Mediterranean,NCD_UNDER70
DZA,2019,37.79139,Africa,NCD_UNDER70
HUN,2000,27.69537,Europe,NCD_UNDER70
POL,2015,23.40364,Europe,NCD_UNDER70
TLS,2021,40.49575,South-East Asia,NCD_UNDER70
NZL,2005,22.64727,Western Pacific,NCD_UNDER70
ROU,2019,21.56134,Europe,NCD_UNDER70
CHN,2005,36.21415,Western Pacific,NCD_UNDER70
BEL,2012,29.17959,Europe,NCD_UNDER70
ARE,2003,62.90333,Eastern Mediterranean,NCD_UNDER70
WB_LI,2011,62.27256,NA,NCD_UNDER70
MEX,2010,43.75588,Americas,NCD_UNDER70
IDN,2017,46.1751,South-East Asia,NCD_UNDER70
MKD,2015,40.53069,Europe,NCD_UNDER70
KOR,2020,27.74258,Western Pacific,NCD_UNDER70
LTU,2008,35.90789,Europe,NCD_UNDER70
FJI,2014,66.56231,Western Pacific,NCD_UNDER70
KWT,2015,74.20869,Eastern Mediterranean,NCD_UNDER70
SYC,2017,33.87126,Africa,NCD_UNDER70
CYP,2002,20.82651,Europe,NCD_UNDER70
KOR,2010,45.79443,Western Pacific,NCD_UNDER70
ETH,2019,59.21243,Africa,NCD_UNDER70
MRT,2016,49.12595,Africa,NCD_UNDER70
WB_UMI,2018,43.11428,NA,NCD_UNDER70
ISL,2001,22.76676,Europe,NCD_UNDER70
KAZ,2012,34.29285,Europe,NCD_UNDER70
MOZ,2009,68.92557,Africa,NCD_UNDER70
MUS,2006,41.31701,Africa,NCD_UNDER70
EMR,2012,58.14846,NA,NCD_UNDER70
POL,2007,24.41617,Europe,NCD_UNDER70
MKD,2018,31.00482,Europe,NCD_UNDER70
BEN,2002,68.57488,Africa,NCD_UNDER70
AFR,2021,62.55957,NA,NCD_UNDER70
IRQ,2020,53.57824,Eastern Mediterranean,NCD_UNDER70
FJI,2019,56.97458,Western Pacific,NCD_UNDER70
WSM,2007,44.42986,Western Pacific,NCD_UNDER70
GLOBAL,2018,35.14875,NA,NCD_UNDER70
TLS,2000,69.24786,South-East Asia,NCD_UNDER70
IDN,2018,45.95165,South-East Asia,NCD_UNDER70
CUB,2017,36.6361,Americas,NCD_UNDER70
SGP,2006,50.21188,Western Pacific,NCD_UNDER70
COG,2021,61.3004,Africa,NCD_UNDER70
AZE,2009,33.09723,Europe,NCD_UNDER70
GRD,2004,27.14255,Americas,NCD_UNDER70
ITA,2000,15.96884,Europe,NCD_UNDER70
AUS,2001,26.04107,Western Pacific,NCD_UNDER70
CIV,2005,66.91209,Africa,NCD_UNDER70
DEU,2019,20.87698,Europe,NCD_UNDER70
ARE,2008,56.20407,Eastern Mediterranean,NCD_UNDER70
WB_HI,2002,32.23855,NA,NCD_UNDER70
AFR,2014,57.79982,NA,NCD_UNDER70
SLV,2019,36.96963,Americas,NCD_UNDER70
ROU,2003,46.18037,Europe,NCD_UNDER70
SGP,2004,36.66791,Western Pacific,NCD_UNDER70
GNQ,2001,62.63415,Africa,NCD_UNDER70
CZE,2018,26.59148,Europe,NCD_UNDER70
BRB,2001,30.20408,Americas,NCD_UNDER70
ERI,2001,75.67895,Africa,NCD_UNDER70
BGR,2005,22.64542,Europe,NCD_UNDER70
BEN,2005,57.56065,Africa,NCD_UNDER70
FRA,2002,34.469,Europe,NCD_UNDER70
HRV,2000,25.62752,Europe,NCD_UNDER70
