country,year,value,region,indicator
FRA,1992,14.91648,Europe,MDG_0000000026
WSM,2001,73.35339,Western Pacific,MDG_0000000026
NPL,1992,812.86759,South-East Asia,MDG_0000000026
CRI,2013,23.30556,Americas,MDG_0000000026
SYC,1996,29.31351,Africa,MDG_0000000026
HRV,1992,10.64248,Europe,MDG_0000000026
CRI,2003,36.9265,Americas,MDG_0000000026
MDA,1985,75.19652,Europe,MDG_0000000026
LVA,2001,32.08755,Europe,MDG_0000000026
ETH,2018,311.85239,Africa,MDG_0000000026
ITA,2020,4.59094,Europe,MDG_0000000026
AMR,1995,95.2383,NA,MDG_0000000026
MNE,2014,6.09441,Europe,MDG_0000000026
GAB,2013,193.61432,Africa,MDG_0000000026
LKA,2013,33.43843,South-East Asia,MDG_0000000026
AUS,1986,8.00727,Western Pacific,MDG_0000000026
SGP,2017,7.01095,Western Pacific,MDG_0000000026
EST,2010,8.11217,Europe,MDG_0000000026
COG,2007,439.35423,Africa,MDG_0000000026
PER,2000,113.27913,Americas,MDG_0000000026
NPL,2019,182.31969,South-East Asia,MDG_0000000026
ALB,2011,8.04523,Europe,MDG_0000000026
ISL,2008,3.29018,Europe,MDG_0000000026
AGO,2007,462.97103,Africa,MDG_0000000026
AGO,1988,1014.12781,Africa,MDG_0000000026
ARE,2000,21.75752,Eastern Mediterranean,MDG_0000000026
SWZ,1994,432.76955,Africa,MDG_0000000026
COG,2012,402.49246,Africa,MDG_0000000026
TGO,1985,680.0191,Africa,MDG_0000000026
GTM,2004,140.07655,Americas,MDG_0000000026
SRB,2019,10.47125,Europe,MDG_0000000026
ECU,2003,97.66121,Americas,MDG_0000000026
MAR,2003,216.56818,Eastern Mediterranean,MDG_0000000026
CZE,2009,4.55842,Europe,MDG_0000000026
BOL,2003,251.1296,Americas,MDG_0000000026
CYP,1995,34.46586,Europe,MDG_0000000026
ARG,2012,45.02484,Americas,MDG_0000000026
DEU,1991,8.6398,Europe,MDG_0000000026
MUS,2000,52.169,Africa,MDG_0000000026
GNQ,1996,725.12687,Africa,MDG_0000000026
EGY,2002,72.50355,Eastern Mediterranean,MDG_0000000026
LAO,2000,579.15071,Western Pacific,MDG_0000000026
ROU,1989,144.79021,Europe,MDG_0000000026
GTM,1998,165.2958,Americas,MDG_0000000026
QAT,2004,22.93397,Eastern Mediterranean,MDG_0000000026
UZB,2017,29.70989,Europe,MDG_0000000026
ETH,2008,724.70758,Africa,MDG_0000000026
SVK,2016,5.11487,Europe,MDG_0000000026
JPN,2013,5.13746,Western Pacific,MDG_0000000026
JAM,2011,79.78061,Americas,MDG_0000000026
DJI,1994,620.339,Eastern Mediterranean,MDG_0000000026
GTM,1985,267.5996,Americas,MDG_0000000026
NZL,2013,7.8599,Western Pacific,MDG_0000000026
HRV,2002,10.83446,Europe,MDG_0000000026
NPL,2013,260.78556,South-East Asia,MDG_0000000026
LCA,1989,55.11098,Americas,MDG_0000000026
CHN,2010,33.22315,Western Pacific,MDG_0000000026
UZB,1986,86.33027,Europe,MDG_0000000026
LUX,1992,11.55392,Europe,MDG_0000000026
HND,2014,68.28193,Americas,MDG_0000000026
FSM,1994,67.99309,Western Pacific,MDG_0000000026
CUB,2010,41.05777,Americas,MDG_0000000026
ARG,1998,69.7551,Americas,MDG_0000000026
KWT,2011,8.27079,Eastern Mediterranean,MDG_0000000026
OMN,1999,19.47713,Eastern Mediterranean,MDG_0000000026
ZWE,2004,488.08747,Africa,MDG_0000000026
HND,1992,138.06705,Americas,MDG_0000000026
KGZ,1988,88.79263,Europe,MDG_0000000026
BLR,2008,4.31594,Europe,MDG_0000000026
CHE,1991,10.08207,Europe,MDG_0000000026
MRT,2020,463.8321,Africa,MDG_0000000026
ETH,2003,906.11964,Africa,MDG_0000000026
LBY,1988,53.49207,Eastern Mediterranean,MDG_0000000026
BEL,2008,6.18618,Europe,MDG_0000000026
BEL,1990,7.88122,Europe,MDG_0000000026
NGA,1999,1177.45159,Africa,MDG_0000000026
KEN,2017,489.94158,Africa,MDG_0000000026
UGA,1996,526.45811,Africa,MDG_0000000026
MLT,2010,5.32015,Europe,MDG_0000000026
MDG,2001,627.183,Africa,MDG_0000000026
CAF,1993,1037.41051,Africa,MDG_0000000026
GMB,2000,777.68161,Africa,MDG_0000000026
KIR,1992,176.27839,Western Pacific,MDG_0000000026
CZE,2016,3.49701,Europe,MDG_0000000026
ESP,1998,4.28508,Europe,MDG_0000000026
KHM,2005,381.77871,Western Pacific,MDG_0000000026
SLV,1989,168.59098,Americas,MDG_0000000026
GNB,2010,794.51926,Africa,MDG_0000000026
WPR,2009,49.92167,NA,MDG_0000000026
TTO,1996,92.9492,Americas,MDG_0000000026
NIC,2003,166.3679,Americas,MDG_0000000026
PNG,2000,311.8596,Western Pacific,MDG_0000000026
CAF,2019,847.28541,Africa,MDG_0000000026
CIV,2014,550.28648,Africa,MDG_0000000026
SVN,1997,13.65471,Europe,MDG_0000000026
KOR,1993,25.50842,Western Pacific,MDG_0000000026
EUR,2009,16.02713,NA,MDG_0000000026
DEU,2002,7.25042,Europe,MDG_0000000026
DZA,1993,203.94143,Africa,MDG_0000000026
MEX,2019,57.9698,Americas,MDG_0000000026
TCD,1997,1336.85508,Africa,MDG_0000000026
NER,1989,997.70695,Africa,MDG_0000000026
KOR,2017,6.18498,Western Pacific,MDG_0000000026
BRA,2013,60.86941,Americas,MDG_0000000026
UKR,2018,11.27424,Europe,MDG_0000000026
CHL,1988,66.48271,Americas,MDG_0000000026
KIR,1999,123.18606,Western Pacific,MDG_0000000026
ZAF,2007,218.05185,Africa,MDG_0000000026
CHN,1996,66.49894,Western Pacific,MDG_0000000026
URY,1996,28.24429,Americas,MDG_0000000026
QAT,1987,24.39483,Eastern Mediterranean,MDG_0000000026
HRV,2006,8.75829,Europe,MDG_0000000026
TLS,1991,1276.32955,South-East Asia,MDG_0000000026
CHN,2017,21.87205,Western Pacific,MDG_0000000026
GNQ,1993,1053.62864,Africa,MDG_0000000026
ETH,2012,543.31886,Africa,MDG_0000000026
LAO,2003,509.17133,Western Pacific,MDG_0000000026
CZE,1994,10.57929,Europe,MDG_0000000026
SLB,1987,166.14713,Western Pacific,MDG_0000000026
SLE,2005,1327.37051,Africa,MDG_0000000026
BRA,1993,158.88841,Americas,MDG_0000000026
TGO,2005,494.45184,Africa,MDG_0000000026
GRD,2004,40.93485,Americas,MDG_0000000026
TON,2003,93.77125,Western Pacific,MDG_0000000026
ARM,2002,48.04569,Europe,MDG_0000000026
MNG,2007,80.4415,Western Pacific,MDG_0000000026
IRL,1989,9.7961,Europe,MDG_0000000026
COD,2019,540.70228,Africa,MDG_0000000026
TKM,2002,21.68641,Europe,MDG_0000000026
CHN,1995,76.26866,Western Pacific,MDG_0000000026
ESP,2017,3.97118,Europe,MDG_0000000026
BGD,2002,413.68114,South-East Asia,MDG_0000000026
UKR,2017,10.50844,Europe,MDG_0000000026
FJI,2001,46.63998,Western Pacific,MDG_0000000026
YEM,1997,324.08201,Eastern Mediterranean,MDG_0000000026
ETH,2014,447.35579,Africa,MDG_0000000026
MNE,2004,9.38755,Europe,MDG_0000000026
NOR,1985,6.98356,Europe,MDG_0000000026
NLD,1987,11.52564,Europe,MDG_0000000026
MNG,2003,108.74577,Western Pacific,MDG_0000000026
BGD,2010,300.81276,South-East Asia,MDG_0000000026
LBY,1994,46.01797,Eastern Mediterranean,MDG_0000000026
AUT,2010,5.95376,Europe,MDG_0000000026
GIN,1988,1185.39294,Africa,MDG_0000000026
MKD,2000,12.31795,Europe,MDG_0000000026
SGP,2012,8.3527,Western Pacific,MDG_0000000026
MOZ,2019,149.91914,Africa,MDG_0000000026
MOZ,2011,296.36861,Africa,MDG_0000000026
CAF,2017,904.22811,Africa,MDG_0000000026
LBY,2001,57.48827,Eastern Mediterranean,MDG_0000000026
SLB,1986,199.05268,Western Pacific,MDG_0000000026
CYP,2010,26.78463,Europe,MDG_0000000026
OMN,2017,15.18991,Eastern Mediterranean,MDG_0000000026
BRB,1993,48.76336,Americas,MDG_0000000026
SYC,1995,30.36348,Africa,MDG_0000000026
SAU,1988,31.19179,Eastern Mediterranean,MDG_0000000026
EUR,2018,11.80886,NA,MDG_0000000026
ALB,1999,14.89073,Europe,MDG_0000000026
EMR,2011,220.2449,NA,MDG_0000000026
GHA,1991,692.82646,Africa,MDG_0000000026
UZB,2009,37.88391,Europe,MDG_0000000026
MDV,2011,59.97853,South-East Asia,MDG_0000000026
AZE,2016,26.01814,Europe,MDG_0000000026
BWA,1996,184.21478,Africa,MDG_0000000026
TZA,2012,393.65467,Africa,MDG_0000000026
AUT,1989,9.49295,Europe,MDG_0000000026
QAT,2020,7.60543,Eastern Mediterranean,MDG_0000000026
PRY,2018,69.76347,Americas,MDG_0000000026
SLV,1995,90.17663,Americas,MDG_0000000026
PRY,2020,71.12281,Americas,MDG_0000000026
VEN,2016,150.41738,Americas,MDG_0000000026
LVA,2011,24.45541,Europe,MDG_0000000026
ROU,2000,50.21136,Europe,MDG_0000000026
CPV,2008,69.26035,Africa,MDG_0000000026
UGA,2020,284.14078,Africa,MDG_0000000026
AFG,2019,644.27255,Eastern Mediterranean,MDG_0000000026
EUR,1994,37.97756,NA,MDG_0000000026
USA,1985,10.72918,Americas,MDG_0000000026
ESP,1991,6.04132,Europe,MDG_0000000026
TGO,2002,461.19785,Africa,MDG_0000000026
PRY,1998,163.49081,Americas,MDG_0000000026
LTU,1991,25.26759,Europe,MDG_0000000026
BWA,2007,215.56041,Africa,MDG_0000000026
VEN,2017,174.80871,Americas,MDG_0000000026
CAF,1986,1004.40085,Africa,MDG_0000000026
BHR,1992,34.82555,Eastern Mediterranean,MDG_0000000026
SUR,2010,138.30629,Americas,MDG_0000000026
DZA,2016,88.99771,Africa,MDG_0000000026
BWA,1993,203.82176,Africa,MDG_0000000026
LVA,2008,22.40285,Europe,MDG_0000000026
HTI,2020,350.40023,Americas,MDG_0000000026
MMR,2010,292.70421,South-East Asia,MDG_0000000026
EGY,2003,65.7097,Eastern Mediterranean,MDG_0000000026
GNQ,2001,390.08923,Africa,MDG_0000000026
POL,2020,1.95947,Europe,MDG_0000000026
TLS,2017,256.18218,South-East Asia,MDG_0000000026
MRT,1985,781.27744,Africa,MDG_0000000026
GAB,1996,343.04647,Africa,MDG_0000000026
TGO,1989,581.90077,Africa,MDG_0000000026
AMR,2000,68.38973,NA,MDG_0000000026
ECU,2000,120.13147,Americas,MDG_0000000026
EST,1995,38.14433,Europe,MDG_0000000026
LCA,2009,80.12174,Americas,MDG_0000000026
VEN,1996,98.61097,Americas,MDG_0000000026
DEU,1993,8.50994,Europe,MDG_0000000026
JPN,2015,4.84728,Western Pacific,MDG_0000000026
LUX,1999,11.26822,Europe,MDG_0000000026
COG,1992,826.9872,Africa,MDG_0000000026
SLB,2019,127.18191,Western Pacific,MDG_0000000026
ZWE,2009,669.88779,Africa,MDG_0000000026
BHS,2018,77.08031,Americas,MDG_0000000026
SWZ,2005,677.99587,Africa,MDG_0000000026
COG,2011,387.19913,Africa,MDG_0000000026
IRQ,2020,76.11046,Eastern Mediterranean,MDG_0000000026
MDG,2014,467.3091,Africa,MDG_0000000026
BDI,1995,1327.53512,Africa,MDG_0000000026
MUS,1998,59.11825,Africa,MDG_0000000026
GEO,2012,35.87252,Europe,MDG_0000000026
TUR,2009,22.24341,Europe,MDG_0000000026
JAM,2013,90.04402,Americas,MDG_0000000026
ISR,1993,26.37451,Europe,MDG_0000000026
SVN,2008,5.93653,Europe,MDG_0000000026
ZMB,1985,555.44298,Africa,MDG_0000000026
ZAF,1993,141.67253,Africa,MDG_0000000026
GEO,1992,46.49521,Europe,MDG_0000000026
CRI,2017,18.71925,Americas,MDG_0000000026
CRI,1991,43.40119,Americas,MDG_0000000026
BRA,2017,59.70362,Americas,MDG_0000000026
GUY,2016,126.74778,Americas,MDG_0000000026
TUR,2007,23.39337,Europe,MDG_0000000026
OMN,2015,15.07241,Eastern Mediterranean,MDG_0000000026
MYS,1993,45.25105,Western Pacific,MDG_0000000026
SLB,2003,156.94917,Western Pacific,MDG_0000000026
CRI,2012,24.15619,Americas,MDG_0000000026
LVA,1993,45.09765,Europe,MDG_0000000026
TLS,1996,1021.7517,South-East Asia,MDG_0000000026
PNG,2005,313.76992,Western Pacific,MDG_0000000026
KIR,2002,112.76781,Western Pacific,MDG_0000000026
UZB,2014,31.67814,Europe,MDG_0000000026
BLR,2000,24.31824,Europe,MDG_0000000026
MYS,2017,21.61505,Western Pacific,MDG_0000000026
LBR,1997,1074.04702,Africa,MDG_0000000026
NER,2019,409.6483,Africa,MDG_0000000026
PRK,2010,130.23243,South-East Asia,MDG_0000000026
BFA,1986,810.84745,Africa,MDG_0000000026
BDI,2009,618.33147,Africa,MDG_0000000026
VCT,1998,82.2848,Americas,MDG_0000000026
WSM,1998,79.96757,Western Pacific,MDG_0000000026
SOM,2017,683.24772,Eastern Mediterranean,MDG_0000000026
EST,2002,20.45115,Europe,MDG_0000000026
ROU,1992,108.6132,Europe,MDG_0000000026
BRN,2018,44.92879,Western Pacific,MDG_0000000026
VUT,2009,87.8956,Western Pacific,MDG_0000000026
MLT,2005,7.63634,Europe,MDG_0000000026
LCA,2000,86.65886,Americas,MDG_0000000026
MDV,1990,236.36328,South-East Asia,MDG_0000000026
PRI,1999,22.39092,Americas,MDG_0000000026
BIH,1994,29.80777,Europe,MDG_0000000026
MAR,2020,71.85185,Eastern Mediterranean,MDG_0000000026
MLI,1991,1005.45177,Africa,MDG_0000000026
CMR,2019,439.76751,Africa,MDG_0000000026
CZE,2012,3.58579,Europe,MDG_0000000026
KGZ,1999,85.78847,Europe,MDG_0000000026
BTN,1992,551.43682,South-East Asia,MDG_0000000026
MKD,2015,4.51669,Europe,MDG_0000000026
ECU,1993,162.02101,Americas,MDG_0000000026
IRN,2008,32.807,Eastern Mediterranean,MDG_0000000026
ARG,1995,76.43995,Americas,MDG_0000000026
SRB,2020,10.18134,Europe,MDG_0000000026
URY,2007,19.30787,Americas,MDG_0000000026
FSM,2001,69.64571,Western Pacific,MDG_0000000026
VEN,2008,105.2692,Americas,MDG_0000000026
JOR,1989,81.03332,Eastern Mediterranean,MDG_0000000026
AFG,1995,1400.84314,Eastern Mediterranean,MDG_0000000026
CYP,2016,42.29249,Europe,MDG_0000000026
BHR,1990,35.82671,Eastern Mediterranean,MDG_0000000026
YEM,2002,240.55802,Eastern Mediterranean,MDG_0000000026
MLT,2020,2.89278,Europe,MDG_0000000026
GTM,1994,209.24685,Americas,MDG_0000000026
ZMB,1996,508.71633,Africa,MDG_0000000026
UGA,2018,283.32194,Africa,MDG_0000000026
THA,1991,58.18795,South-East Asia,MDG_0000000026
SVK,1987,10.80796,Europe,MDG_0000000026
POL,1986,17.84396,Europe,MDG_0000000026
RUS,2000,52.29274,Europe,MDG_0000000026
VEN,2001,107.49518,Americas,MDG_0000000026
MMR,1985,572.49827,South-East Asia,MDG_0000000026
AGO,1990,1101.50579,Africa,MDG_0000000026
STP,2015,139.23005,Africa,MDG_0000000026
TLS,2004,624.08831,South-East Asia,MDG_0000000026
SDN,1992,1125.18254,Eastern Mediterranean,MDG_0000000026
COM,1995,482.12741,Africa,MDG_0000000026
YEM,1993,347.5976,Eastern Mediterranean,MDG_0000000026
IDN,2008,256.11855,South-East Asia,MDG_0000000026
LCA,2016,64.15437,Americas,MDG_0000000026
PHL,2006,120.88433,Western Pacific,MDG_0000000026
LUX,2015,6.92088,Europe,MDG_0000000026
BEN,2010,598.16578,Africa,MDG_0000000026
ISR,2005,4.07998,Europe,MDG_0000000026
ROU,1996,77.00919,Europe,MDG_0000000026
PRI,1985,31.82354,Americas,MDG_0000000026
PER,2005,97.42443,Americas,MDG_0000000026
GLOBAL,1988,404.36597,NA,MDG_0000000026
MYS,1997,41.25739,Western Pacific,MDG_0000000026
PSE,1995,70.25044,Eastern Mediterranean,MDG_0000000026
NZL,1986,15.44691,Western Pacific,MDG_0000000026
NZL,2014,7.97722,Western Pacific,MDG_0000000026
GAB,1986,440.36803,Africa,MDG_0000000026
TGO,2007,515.38597,Africa,MDG_0000000026
AUT,2009,5.97988,Europe,MDG_0000000026
KEN,1999,547.46361,Africa,MDG_0000000026
AZE,2005,43.89283,Europe,MDG_0000000026
VNM,2017,51.51082,Western Pacific,MDG_0000000026
BOL,2019,175.75274,Americas,MDG_0000000026
KGZ,1991,81.72012,Europe,MDG_0000000026
KWT,2012,7.10286,Eastern Mediterranean,MDG_0000000026
NPL,2000,503.9814,South-East Asia,MDG_0000000026
SVK,1998,9.09909,Europe,MDG_0000000026
CZE,1989,13.56591,Europe,MDG_0000000026
QAT,2017,6.24423,Eastern Mediterranean,MDG_0000000026
FSM,1986,111.09893,Western Pacific,MDG_0000000026
MEX,2001,56.73567,Americas,MDG_0000000026
SDN,2001,636.00433,Eastern Mediterranean,MDG_0000000026
HUN,1993,23.85972,Europe,MDG_0000000026
DEU,1985,10.30543,Europe,MDG_0000000026
ZAF,1998,149.84485,Africa,MDG_0000000026
ISL,2003,4.62588,Europe,MDG_0000000026
VUT,2019,92.77727,Western Pacific,MDG_0000000026
KWT,2006,9.84593,Eastern Mediterranean,MDG_0000000026
KAZ,2015,12.55368,Europe,MDG_0000000026
LBY,1990,47.92193,Eastern Mediterranean,MDG_0000000026
GMB,2018,511.59036,Africa,MDG_0000000026
GUY,2009,144.57707,Americas,MDG_0000000026
SVN,2009,6.8378,Europe,MDG_0000000026
BGD,1996,767.64584,South-East Asia,MDG_0000000026
SYC,2015,4.70837,Africa,MDG_0000000026
SWE,2009,4.96492,Europe,MDG_0000000026
OMN,2010,18.09182,Eastern Mediterranean,MDG_0000000026
KGZ,2013,65.70327,Europe,MDG_0000000026
LBN,2012,19.54329,Eastern Mediterranean,MDG_0000000026
COG,1995,758.17625,Africa,MDG_0000000026
KHM,2020,217.98315,Western Pacific,MDG_0000000026
PRY,2017,68.65932,Americas,MDG_0000000026
GUY,2014,130.94016,Americas,MDG_0000000026
TZA,1994,855.07432,Africa,MDG_0000000026
LBN,2017,19.44078,Eastern Mediterranean,MDG_0000000026
AMR,2012,57.19048,NA,MDG_0000000026
KGZ,1990,83.03162,Europe,MDG_0000000026
DZA,2011,105.46329,Africa,MDG_0000000026
PRT,2011,9.48787,Europe,MDG_0000000026
GAB,2016,215.89875,Africa,MDG_0000000026
KOR,1988,36.52416,Western Pacific,MDG_0000000026
TLS,2014,282.90355,South-East Asia,MDG_0000000026
LSO,2008,873.7408,Africa,MDG_0000000026
PAN,2002,62.12046,Americas,MDG_0000000026
LTU,1997,20.44754,Europe,MDG_0000000026
BDI,2006,695.55158,Africa,MDG_0000000026
NIC,1995,189.47452,Americas,MDG_0000000026
FJI,2006,44.20479,Western Pacific,MDG_0000000026
BEL,1986,8.23951,Europe,MDG_0000000026
PAK,1992,414.19611,Eastern Mediterranean,MDG_0000000026
MRT,1990,692.64409,Africa,MDG_0000000026
ISR,1996,19.32229,Europe,MDG_0000000026
WPR,1989,104.19819,NA,MDG_0000000026
HTI,1999,408.54604,Americas,MDG_0000000026
FRA,2018,7.8024,Europe,MDG_0000000026
CHL,1999,34.31032,Americas,MDG_0000000026
PHL,2010,105.00901,Western Pacific,MDG_0000000026
NPL,2015,251.80217,South-East Asia,MDG_0000000026
SLV,1985,210.46756,Americas,MDG_0000000026
SVK,1992,10.81861,Europe,MDG_0000000026
CZE,2015,3.50145,Europe,MDG_0000000026
OMN,1990,23.01445,Eastern Mediterranean,MDG_0000000026
DZA,1985,255.586,Africa,MDG_0000000026
COL,2005,81.78541,Americas,MDG_0000000026
SUR,2004,228.9734,Americas,MDG_0000000026
MRT,2010,586.07235,Africa,MDG_0000000026
PHL,2007,116.51402,Western Pacific,MDG_0000000026
UGA,2001,452.76831,Africa,MDG_0000000026
EUR,1989,43.00711,NA,MDG_0000000026
HRV,2019,4.53287,Europe,MDG_0000000026
MDV,1993,166.82157,South-East Asia,MDG_0000000026
MWI,2011,495.7215,Africa,MDG_0000000026
KHM,1988,634.31702,Western Pacific,MDG_0000000026
FRA,2016,7.63907,Europe,MDG_0000000026
BTN,1999,341.63728,South-East Asia,MDG_0000000026
OMN,2005,19.72671,Eastern Mediterranean,MDG_0000000026
CUB,2017,40.16145,Americas,MDG_0000000026
FJI,2000,49.02242,Western Pacific,MDG_0000000026
KOR,1989,34.02735,Western Pacific,MDG_0000000026
ESP,2016,3.83039,Europe,MDG_0000000026
LBR,2010,634.17914,Africa,MDG_0000000026
TTO,1987,105.89213,Americas,MDG_0000000026
LVA,2002,28.11077,Europe,MDG_0000000026
GLOBAL,2000,339.01619,NA,MDG_0000000026
LTU,2017,8.03496,Europe,MDG_0000000026
BRB,1996,47.82766,Americas,MDG_0000000026
SVN,1994,13.34854,Europe,MDG_0000000026
CUB,1986,68.37361,Americas,MDG_0000000026
TCD,2019,1047.29688,Africa,MDG_0000000026
UGA,1990,602.28688,Africa,MDG_0000000026
LBR,1987,1351.28977,Africa,MDG_0000000026
FRA,1993,15.47364,Europe,MDG_0000000026
MLI,1985,1341.18121,Africa,MDG_0000000026
PSE,1986,105.6206,Eastern Mediterranean,MDG_0000000026
FRA,1989,14.92233,Europe,MDG_0000000026
IDN,1995,325.33281,South-East Asia,MDG_0000000026
KOR,1991,27.89903,Western Pacific,MDG_0000000026
YEM,2009,155.33048,Eastern Mediterranean,MDG_0000000026
AUS,2004,5.11737,Western Pacific,MDG_0000000026
SLV,1990,143.17638,Americas,MDG_0000000026
AUS,2009,5.38075,Western Pacific,MDG_0000000026
CHE,2003,8.86663,Europe,MDG_0000000026
NIC,2018,74.43286,Americas,MDG_0000000026
TGO,1988,582.60917,Africa,MDG_0000000026
MKD,2014,4.58023,Europe,MDG_0000000026
BRB,2009,52.59874,Americas,MDG_0000000026
MKD,1994,14.74908,Europe,MDG_0000000026
HND,2018,65.09502,Americas,MDG_0000000026
CIV,1994,535.84621,Africa,MDG_0000000026
BLR,1995,33.63901,Europe,MDG_0000000026
CAF,1998,1231.65198,Africa,MDG_0000000026
UZB,2007,40.96167,Europe,MDG_0000000026
BHR,2019,14.50396,Eastern Mediterranean,MDG_0000000026
LUX,2019,6.41366,Europe,MDG_0000000026
KIR,2009,126.55635,Western Pacific,MDG_0000000026
KGZ,1989,81.44669,Europe,MDG_0000000026
LBR,1985,1365.37295,Africa,MDG_0000000026
URY,1986,47.4362,Americas,MDG_0000000026
SRB,1992,16.13478,Europe,MDG_0000000026
ZWE,1989,358.34624,Africa,MDG_0000000026
STP,2005,159.66927,Africa,MDG_0000000026
YEM,2013,150.95756,Eastern Mediterranean,MDG_0000000026
COL,2016,70.08121,Americas,MDG_0000000026
KOR,1992,25.81302,Western Pacific,MDG_0000000026
PNG,2007,335.63656,Western Pacific,MDG_0000000026
BEL,1994,8.62205,Europe,MDG_0000000026
AGO,2012,304.04042,Africa,MDG_0000000026
LUX,1988,10.70975,Europe,MDG_0000000026
ERI,1989,1408.9631,Africa,MDG_0000000026
EGY,1985,152.783,Eastern Mediterranean,MDG_0000000026
SLB,1994,147.29683,Western Pacific,MDG_0000000026
UZB,2012,35.98205,Europe,MDG_0000000026
ZWE,2007,656.42145,Africa,MDG_0000000026
SWE,2005,5.08004,Europe,MDG_0000000026
NGA,1997,1186.33052,Africa,MDG_0000000026
MDA,1997,71.18194,Europe,MDG_0000000026
HUN,2016,13.92771,Europe,MDG_0000000026
GBR,1985,8.43145,Europe,MDG_0000000026
SRB,2018,11.46952,Europe,MDG_0000000026
USA,1995,11.32795,Americas,MDG_0000000026
QAT,1988,25.248,Eastern Mediterranean,MDG_0000000026
SAU,2011,15.31065,Eastern Mediterranean,MDG_0000000026
BHR,2016,15.07161,Eastern Mediterranean,MDG_0000000026
POL,1992,15.01384,Europe,MDG_0000000026
BGD,2015,211.62269,South-East Asia,MDG_0000000026
TKM,1987,84.02704,Europe,MDG_0000000026
UZB,2018,30.71034,Europe,MDG_0000000026
ITA,2004,7.89939,Europe,MDG_0000000026
ARG,1994,77.38795,Americas,MDG_0000000026
BIH,2009,7.5434,Europe,MDG_0000000026
FIN,1999,6.85473,Europe,MDG_0000000026
NGA,1991,1217.477,Africa,MDG_0000000026
IRQ,1992,165.93445,Eastern Mediterranean,MDG_0000000026
IDN,2016,193.91202,South-East Asia,MDG_0000000026
GMB,2016,505.3218,Africa,MDG_0000000026
VUT,2004,96.61606,Western Pacific,MDG_0000000026
FRA,1987,17.36155,Europe,MDG_0000000026
BWA,1998,172.93497,Africa,MDG_0000000026
SVN,2007,6.95828,Europe,MDG_0000000026
BGD,2008,367.95357,South-East Asia,MDG_0000000026
TKM,1995,54.08086,Europe,MDG_0000000026
DNK,2002,8.2107,Europe,MDG_0000000026
WPR,2006,59.88019,NA,MDG_0000000026
COM,2003,385.2364,Africa,MDG_0000000026
SYC,1993,29.7459,Africa,MDG_0000000026
GRD,2008,28.56645,Americas,MDG_0000000026
SVK,2003,8.28518,Europe,MDG_0000000026
ZAF,1989,159.79992,Africa,MDG_0000000026
AGO,2018,233.09626,Africa,MDG_0000000026
MEX,2000,56.53202,Americas,MDG_0000000026
LBY,2000,56.70599,Eastern Mediterranean,MDG_0000000026
AMR,2007,63.01703,NA,MDG_0000000026
JPN,1995,10.93437,Western Pacific,MDG_0000000026
SRB,1990,15.1377,Europe,MDG_0000000026
BDI,2013,554.72801,Africa,MDG_0000000026
GNQ,2012,179.15556,Africa,MDG_0000000026
HTI,2010,402.89021,Americas,MDG_0000000026
PSE,1997,65.87622,Eastern Mediterranean,MDG_0000000026
SYR,2000,33.69794,Eastern Mediterranean,MDG_0000000026
AGO,1994,1062.21786,Africa,MDG_0000000026
DZA,2013,94.34408,Africa,MDG_0000000026
AGO,2011,334.7313,Africa,MDG_0000000026
NER,2009,644.33437,Africa,MDG_0000000026
USA,2017,19.14315,Americas,MDG_0000000026
BTN,1997,385.9235,South-East Asia,MDG_0000000026
MUS,1993,75.78404,Africa,MDG_0000000026
TJK,2010,31.87986,Europe,MDG_0000000026
NGA,1995,1170.97034,Africa,MDG_0000000026
MNE,1994,13.24138,Europe,MDG_0000000026
SYR,2009,20.27156,Eastern Mediterranean,MDG_0000000026
ECU,1987,166.72412,Americas,MDG_0000000026
FJI,1992,56.77182,Western Pacific,MDG_0000000026
SLV,2011,36.59721,Americas,MDG_0000000026
LBR,2006,664.49954,Africa,MDG_0000000026
AMR,1985,147.75657,NA,MDG_0000000026
LSO,2006,632.05547,Africa,MDG_0000000026
URY,2004,21.37408,Americas,MDG_0000000026
BGR,1986,23.5837,Europe,MDG_0000000026
FRA,2006,9.84275,Europe,MDG_0000000026
LBN,2018,17.85494,Eastern Mediterranean,MDG_0000000026
SWZ,2012,599.43839,Africa,MDG_0000000026
MLT,2009,5.71027,Europe,MDG_0000000026
ISR,2000,8.57349,Europe,MDG_0000000026
LKA,1995,51.97702,South-East Asia,MDG_0000000026
BFA,2012,320.79482,Africa,MDG_0000000026
LBR,1998,962.51519,Africa,MDG_0000000026
ARE,2015,9.386,Eastern Mediterranean,MDG_0000000026
FIN,2003,7.00695,Europe,MDG_0000000026
MYS,2014,22.53112,Western Pacific,MDG_0000000026
MAR,2013,106.16503,Eastern Mediterranean,MDG_0000000026
UKR,2019,9.26132,Europe,MDG_0000000026
RUS,2014,9.86853,Europe,MDG_0000000026
LKA,1999,50.5008,South-East Asia,MDG_0000000026
UGA,2007,381.81739,Africa,MDG_0000000026
SYC,2017,4.62616,Africa,MDG_0000000026
ARE,2014,9.05485,Eastern Mediterranean,MDG_0000000026
PAN,2017,49.41316,Americas,MDG_0000000026
LBN,1988,77.54891,Eastern Mediterranean,MDG_0000000026
MKD,2006,8.08626,Europe,MDG_0000000026
NGA,2000,1147.5464,Africa,MDG_0000000026
